db_name,full_path,age,gender,ageGrp
wiki_crop,81/1000781_1930-07-07_2008.jpg,78,1.0,7
wiki_crop,56/100156_1920-04-07_1988.jpg,68,1.0,1
wiki_crop,18/10018_1930-05-11_2002.jpg,72,1.0,1
wiki_crop,59/10033359_1945-06-14_2012.jpg,67,1.0,1
wiki_crop,39/100339_1931-07-10_2010.jpg,79,1.0,8
wiki_crop,00/10049200_1891-09-16_1958.jpg,67,0.0,1
wiki_crop,79/1005079_1937-09-06_2010.jpg,73,0.0,2
wiki_crop,25/1005525_1937-08-20_2008.jpg,71,1.0,1
wiki_crop,92/1007192_1935-05-27_2005.jpg,70,0.0,1
wiki_crop,50/10081450_1915-04-03_1996.jpg,81,1.0,10
wiki_crop,66/100866_1921-07-23_1990.jpg,69,1.0,1
wiki_crop,36/100936_1944-05-25_2012.jpg,68,1.0,1
wiki_crop,40/2003740_1944-08-31_2012.jpg,68,0.0,1
wiki_crop,94/2007194_1945-06-15_2015.jpg,70,1.0,1
wiki_crop,97/2008097_1933-05-12_2008.jpg,75,1.0,4
wiki_crop,89/20089_1929-01-27_2011.jpg,82,1.0,11
wiki_crop,25/30028425_1925-11-05_2008.jpg,83,1.0,12
wiki_crop,02/30046202_1945-12-11_2012.jpg,67,1.0,1
wiki_crop,57/3007157_1930-10-11_2010.jpg,80,1.0,9
wiki_crop,00/30092400_1905-06-20_1980.jpg,75,0.0,4
wiki_crop,61/4001161_1911-05-20_1984.jpg,73,0.0,2
wiki_crop,52/4004252_1930-04-14_2014.jpg,84,1.0,13
wiki_crop,84/400684_1925-12-08_2004.jpg,79,1.0,8
wiki_crop,37/40069437_1945-07-02_2012.jpg,67,1.0,1
wiki_crop,59/40098159_1902-01-15_1988.jpg,86,1.0,14
wiki_crop,20/70020_1896-01-20_1986.jpg,90,1.0,14
wiki_crop,73/7004373_1931-09-18_2009.jpg,78,1.0,7
wiki_crop,15/700515_1864-01-01_1946.jpg,82,1.0,11
wiki_crop,94/800094_1928-01-23_2006.jpg,78,0.0,7
wiki_crop,40/11021240_1887-08-31_1954.jpg,67,1.0,1
wiki_crop,74/1102874_1937-03-18_2006.jpg,69,1.0,1
wiki_crop,87/11068687_1924-05-20_2012.jpg,88,1.0,14
wiki_crop,32/1107832_1926-01-17_2006.jpg,80,1.0,9
wiki_crop,82/21013382_1916-05-15_1990.jpg,74,1.0,3
wiki_crop,65/2104365_1935-11-13_2007.jpg,72,1.0,1
wiki_crop,79/2106579_1942-01-23_2014.jpg,72,1.0,1
wiki_crop,01/21073901_1926-09-10_2002.jpg,76,1.0,5
wiki_crop,73/2107573_1916-03-19_1993.jpg,77,1.0,6
wiki_crop,98/3100398_1918-07-10_1987.jpg,69,1.0,1
wiki_crop,28/310228_1931-07-23_2013.jpg,82,1.0,11
wiki_crop,06/3104806_1947-04-25_2014.jpg,67,1.0,1
wiki_crop,11/31049611_1929-11-30_2013.jpg,84,0.0,13
wiki_crop,47/3108147_1934-01-01_2008.jpg,74,1.0,3
wiki_crop,88/31088_1920-10-22_1989.jpg,69,1.0,1
wiki_crop,35/31099835_1914-07-14_1981.jpg,67,0.0,1
wiki_crop,91/4107091_1944-02-12_2014.jpg,70,1.0,1
wiki_crop,41/41077741_1941-02-15_2009.jpg,68,0.0,1
wiki_crop,85/510585_1928-06-26_2010.jpg,82,1.0,11
wiki_crop,05/810505_1932-02-09_2005.jpg,73,1.0,2
wiki_crop,26/810826_1941-07-28_2015.jpg,74,1.0,3
wiki_crop,71/1201971_1937-01-06_2007.jpg,70,1.0,1
wiki_crop,22/1202722_1940-05-10_2009.jpg,69,1.0,1
wiki_crop,73/1204273_1943-10-16_2012.jpg,69,1.0,1
wiki_crop,28/1205328_1942-04-18_2009.jpg,67,1.0,1
wiki_crop,54/12070154_1935-10-08_2015.jpg,80,1.0,9
wiki_crop,41/12074141_1928-03-03_2012.jpg,84,1.0,13
wiki_crop,00/22015000_1925-01-12_2003.jpg,78,1.0,7
wiki_crop,95/220195_1920-10-09_2007.jpg,87,1.0,14
wiki_crop,00/2202900_1919-04-24_1999.jpg,80,1.0,9
wiki_crop,94/2202994_1919-06-04_2009.jpg,90,0.0,14
wiki_crop,45/2205045_1945-11-01_2012.jpg,67,1.0,1
wiki_crop,08/22081008_1923-12-29_2006.jpg,83,0.0,12
wiki_crop,15/22089515_1929-09-27_2007.jpg,78,1.0,7
wiki_crop,11/2209611_1914-04-01_1988.jpg,74,1.0,3
wiki_crop,14/22097414_1946-11-12_2013.jpg,67,1.0,1
wiki_crop,92/32001392_1926-06-26_1999.jpg,73,1.0,2
wiki_crop,03/32003_1932-01-05_2007.jpg,75,1.0,4
wiki_crop,67/3202067_1924-04-25_2011.jpg,87,1.0,14
wiki_crop,06/320206_1942-02-20_2012.jpg,70,1.0,1
wiki_crop,35/32072535_1936-07-12_2009.jpg,73,1.0,2
wiki_crop,66/32077466_1898-10-10_1967.jpg,69,1.0,1
