db_name,full_path,age,gender,ageGrp
wiki_crop,16/10002116_1971-05-31_2012.jpg,41,0.0,5
wiki_crop,02/10002702_1960-11-09_2012.jpg,52,0.0,13
wiki_crop,41/10003541_1937-09-27_1971.jpg,34,1.0,0
wiki_crop,99/10004299_1908-08-19_1950.jpg,42,1.0,6
wiki_crop,56/1000456_1933-06-12_1969.jpg,36,1.0,0
wiki_crop,50/10006850_1973-08-17_2010.jpg,37,1.0,1
wiki_crop,87/100087_1889-05-19_1940.jpg,51,1.0,13
wiki_crop,31/1001231_1981-01-30_2014.jpg,33,1.0,0
wiki_crop,95/10014795_1968-10-11_2010.jpg,42,1.0,6
wiki_crop,88/10016688_1963-07-28_2009.jpg,46,0.0,10
wiki_crop,64/10017464_1973-08-03_2007.jpg,34,1.0,0
wiki_crop,96/100196_1957-10-03_2010.jpg,53,1.0,13
wiki_crop,48/1002248_1960-05-14_2007.jpg,47,1.0,11
wiki_crop,87/1002787_1962-01-28_2009.jpg,47,1.0,11
wiki_crop,62/10028362_1974-10-18_2007.jpg,33,1.0,0
wiki_crop,21/10028621_1956-10-10_2010.jpg,54,1.0,13
wiki_crop,71/1002871_1954-03-26_2007.jpg,53,1.0,13
wiki_crop,80/1002980_1966-01-31_2012.jpg,46,1.0,10
wiki_crop,13/10030613_1980-06-23_2013.jpg,33,0.0,0
wiki_crop,43/1003243_1965-04-10_2007.jpg,42,1.0,6
wiki_crop,49/1003449_1920-08-10_1970.jpg,50,1.0,13
wiki_crop,29/10034929_1976-07-29_2009.jpg,33,1.0,0
wiki_crop,84/100384_1967-04-27_2015.jpg,48,1.0,12
wiki_crop,87/100387_1969-10-11_2013.jpg,44,1.0,8
wiki_crop,27/1004027_1979-05-25_2010.jpg,31,1.0,0
wiki_crop,59/1004059_1964-09-19_2010.jpg,46,0.0,10
wiki_crop,60/1004160_1970-06-16_2007.jpg,37,1.0,1
wiki_crop,40/1004540_1975-08-25_2011.jpg,36,0.0,0
wiki_crop,58/1005258_1960-01-10_2013.jpg,53,0.0,13
wiki_crop,88/10058588_1970-06-02_2009.jpg,39,1.0,3
wiki_crop,47/1005947_1968-04-18_2007.jpg,39,1.0,3
wiki_crop,92/100692_1954-12-28_2000.jpg,46,1.0,10
wiki_crop,07/1007007_1973-01-20_2011.jpg,38,1.0,2
wiki_crop,71/10071_1961-04-03_2010.jpg,49,0.0,13
wiki_crop,98/10072598_1972-07-06_2009.jpg,37,1.0,1
wiki_crop,01/10075401_1944-11-05_1982.jpg,38,1.0,2
wiki_crop,36/1007636_1968-12-17_2012.jpg,44,1.0,8
wiki_crop,09/1007709_1922-04-15_1967.jpg,45,1.0,9
wiki_crop,33/1008133_1956-12-17_2009.jpg,53,1.0,13
wiki_crop,67/10081867_1930-06-03_1965.jpg,35,0.0,0
wiki_crop,83/1008283_1958-06-17_2009.jpg,51,1.0,13
wiki_crop,52/1008352_1971-10-26_2006.jpg,35,1.0,0
wiki_crop,01/1008501_1971-10-09_2010.jpg,39,1.0,3
wiki_crop,06/1008506_1974-09-19_2015.jpg,41,0.0,5
