db_name,full_path,age,gender,ageGrp
wiki_crop,12/100012_1948-07-03_2008.jpg,60,1.0,0
wiki_crop,81/1000781_1930-07-07_2008.jpg,78,1.0,13
wiki_crop,31/100131_1926-09-06_1986.jpg,60,1.0,0
wiki_crop,64/1001464_1953-12-29_2014.jpg,61,1.0,1
wiki_crop,56/100156_1920-04-07_1988.jpg,68,1.0,8
wiki_crop,18/10018_1930-05-11_2002.jpg,72,1.0,12
wiki_crop,85/100285_1949-11-08_2007.jpg,58,0.0,0
wiki_crop,23/1002923_1954-09-10_2009.jpg,55,1.0,0
wiki_crop,59/10033359_1945-06-14_2012.jpg,67,1.0,7
wiki_crop,05/100405_1948-08-20_2010.jpg,62,1.0,2
wiki_crop,00/10049200_1891-09-16_1958.jpg,67,0.0,7
wiki_crop,49/10049_1945-03-30_2008.jpg,63,1.0,3
wiki_crop,79/1005079_1937-09-06_2010.jpg,73,0.0,13
wiki_crop,25/1005525_1937-08-20_2008.jpg,71,1.0,11
wiki_crop,91/100691_1941-07-30_2007.jpg,66,1.0,6
wiki_crop,92/1007192_1935-05-27_2005.jpg,70,0.0,10
wiki_crop,64/1007764_1947-12-21_2007.jpg,60,1.0,0
wiki_crop,66/100866_1921-07-23_1990.jpg,69,1.0,9
wiki_crop,36/100936_1944-05-25_2012.jpg,68,1.0,8
wiki_crop,74/20008074_1950-03-02_2011.jpg,61,1.0,1
wiki_crop,35/20033935_1957-12-14_2014.jpg,57,1.0,0
wiki_crop,57/200357_1881-09-05_1944.jpg,63,1.0,3
wiki_crop,40/2003740_1944-08-31_2012.jpg,68,0.0,8
wiki_crop,85/200385_1885-11-30_1940.jpg,55,1.0,0
wiki_crop,09/20068709_1949-06-19_2011.jpg,62,1.0,2
wiki_crop,94/2007194_1945-06-15_2015.jpg,70,1.0,10
wiki_crop,97/2008097_1933-05-12_2008.jpg,75,1.0,13
wiki_crop,77/3001477_1944-09-27_2010.jpg,66,0.0,6
wiki_crop,29/30029_1948-04-28_2012.jpg,64,1.0,4
wiki_crop,21/3003021_1956-12-23_2014.jpg,58,1.0,0
wiki_crop,43/3003343_1950-05-12_2011.jpg,61,0.0,1
wiki_crop,34/30034_1955-06-08_2014.jpg,59,1.0,0
wiki_crop,02/30046202_1945-12-11_2012.jpg,67,1.0,7
wiki_crop,02/3006902_1954-10-30_2014.jpg,60,1.0,0
wiki_crop,99/300699_1944-12-22_2008.jpg,64,1.0,4
wiki_crop,77/3007277_1954-09-07_2013.jpg,59,1.0,0
wiki_crop,35/3007535_1938-06-08_2000.jpg,62,1.0,2
wiki_crop,19/3008319_1957-09-10_2014.jpg,57,0.0,0
wiki_crop,00/30092400_1905-06-20_1980.jpg,75,0.0,13
wiki_crop,62/400062_1939-10-10_1997.jpg,58,1.0,0
wiki_crop,61/4001161_1911-05-20_1984.jpg,73,0.0,13
wiki_crop,93/400293_1946-06-06_2008.jpg,62,1.0,2
wiki_crop,46/40056746_1942-03-24_2005.jpg,63,1.0,3
wiki_crop,81/40067481_1946-10-08_2007.jpg,61,0.0,1
wiki_crop,72/40067672_1956-07-22_2013.jpg,57,1.0,0
wiki_crop,37/40069437_1945-07-02_2012.jpg,67,1.0,7
wiki_crop,78/5002778_1959-02-18_2014.jpg,55,0.0,0
wiki_crop,42/500942_1911-11-26_1968.jpg,57,1.0,0
wiki_crop,70/6001570_1911-11-25_1976.jpg,65,1.0,5
wiki_crop,25/60025_1924-08-21_1987.jpg,63,1.0,3
wiki_crop,99/6007399_1955-03-23_2010.jpg,55,1.0,0
wiki_crop,74/600774_1952-01-12_2007.jpg,55,1.0,0
wiki_crop,24/700124_1952-07-15_2008.jpg,56,1.0,0
wiki_crop,73/7004373_1931-09-18_2009.jpg,78,1.0,13
wiki_crop,41/700641_1955-04-08_2012.jpg,57,1.0,0
wiki_crop,94/800094_1928-01-23_2006.jpg,78,0.0,13
wiki_crop,46/900746_1949-09-16_2009.jpg,60,1.0,0
wiki_crop,10/1101010_1946-12-27_2012.jpg,66,1.0,6
wiki_crop,74/1101574_1887-11-21_1942.jpg,55,1.0,0
wiki_crop,70/1101970_1949-02-19_2007.jpg,58,1.0,0
wiki_crop,95/11020595_1955-08-15_2010.jpg,55,1.0,0
wiki_crop,40/11021240_1887-08-31_1954.jpg,67,1.0,7
wiki_crop,53/1102853_1946-12-03_2008.jpg,62,1.0,2
wiki_crop,74/1102874_1937-03-18_2006.jpg,69,1.0,9
wiki_crop,30/11037030_1951-07-21_2009.jpg,58,0.0,0
wiki_crop,39/1105739_1920-03-25_1977.jpg,57,1.0,0
wiki_crop,03/1106803_1949-07-29_2006.jpg,57,0.0,0
wiki_crop,59/1107159_1956-10-21_2012.jpg,56,1.0,0
wiki_crop,61/11081361_1951-01-26_2011.jpg,60,1.0,0
wiki_crop,04/1109104_1949-12-05_2010.jpg,61,1.0,1
wiki_crop,82/21013382_1916-05-15_1990.jpg,74,1.0,13
wiki_crop,20/2101520_1950-05-04_2008.jpg,58,1.0,0
wiki_crop,49/2101649_1958-08-20_2014.jpg,56,1.0,0
wiki_crop,31/2102231_1947-04-18_2008.jpg,61,1.0,1
wiki_crop,13/21026613_1956-05-03_2011.jpg,55,1.0,0
wiki_crop,26/21026_1947-09-27_2009.jpg,62,1.0,2
wiki_crop,82/210382_1946-04-05_2008.jpg,62,0.0,2
wiki_crop,41/21040341_1944-02-16_2008.jpg,64,1.0,4
wiki_crop,65/2104365_1935-11-13_2007.jpg,72,1.0,12
wiki_crop,13/21059413_1916-04-06_1971.jpg,55,1.0,0
wiki_crop,97/210597_1882-10-05_1945.jpg,63,1.0,3
wiki_crop,79/2106579_1942-01-23_2014.jpg,72,1.0,12
wiki_crop,01/21073901_1926-09-10_2002.jpg,76,1.0,13
wiki_crop,73/2107573_1916-03-19_1993.jpg,77,1.0,13
wiki_crop,63/21079563_1954-09-19_2013.jpg,59,1.0,0
wiki_crop,99/21087099_1949-06-23_2008.jpg,59,1.0,0
wiki_crop,98/3100398_1918-07-10_1987.jpg,69,1.0,9
wiki_crop,34/31034_1930-08-17_1993.jpg,63,1.0,3
wiki_crop,15/31035015_1954-07-31_2010.jpg,56,1.0,0
wiki_crop,15/31036215_1950-04-16_2009.jpg,59,1.0,0
wiki_crop,06/3104806_1947-04-25_2014.jpg,67,1.0,7
wiki_crop,43/31057943_1944-08-03_2007.jpg,63,1.0,3
wiki_crop,10/310810_1920-05-03_1977.jpg,57,1.0,0
wiki_crop,47/3108147_1934-01-01_2008.jpg,74,1.0,13
wiki_crop,23/31083623_1958-11-22_2014.jpg,56,1.0,0
wiki_crop,50/31088050_1953-09-21_2013.jpg,60,1.0,0
wiki_crop,88/31088_1920-10-22_1989.jpg,69,1.0,9
wiki_crop,35/31099835_1914-07-14_1981.jpg,67,0.0,7
wiki_crop,73/41020973_1950-12-21_2015.jpg,65,0.0,5
wiki_crop,30/4106430_1948-04-26_2014.jpg,66,1.0,6
wiki_crop,91/4107091_1944-02-12_2014.jpg,70,1.0,10
wiki_crop,41/41077741_1941-02-15_2009.jpg,68,0.0,8
wiki_crop,60/6100260_1922-07-01_1980.jpg,58,1.0,0
wiki_crop,84/610784_1958-06-29_2014.jpg,56,1.0,0
wiki_crop,83/6107983_1955-12-06_2013.jpg,58,1.0,0
wiki_crop,08/7106608_1956-12-25_2011.jpg,55,0.0,0
wiki_crop,01/8104201_1956-10-04_2013.jpg,57,1.0,0
wiki_crop,05/810505_1932-02-09_2005.jpg,73,1.0,13
wiki_crop,26/810826_1941-07-28_2015.jpg,74,1.0,13
wiki_crop,17/1201317_1943-10-20_2007.jpg,64,1.0,4
wiki_crop,71/1201971_1937-01-06_2007.jpg,70,1.0,10
wiki_crop,22/1202722_1940-05-10_2009.jpg,69,1.0,9
wiki_crop,88/1202988_1947-05-26_2009.jpg,62,1.0,2
wiki_crop,18/1203018_1943-03-20_2005.jpg,62,1.0,2
wiki_crop,92/12031592_1955-04-05_2012.jpg,57,1.0,0
wiki_crop,73/1204273_1943-10-16_2012.jpg,69,1.0,9
wiki_crop,05/12045105_1945-12-23_2011.jpg,66,1.0,6
wiki_crop,28/1205328_1942-04-18_2009.jpg,67,1.0,7
wiki_crop,42/12072442_1947-01-29_2008.jpg,61,1.0,1
wiki_crop,55/1208155_1946-09-30_2008.jpg,62,1.0,2
