db_name,full_path,age,gender,ageGrp
wiki_crop,39/100339_1931-07-10_2010.jpg,79,1,0
wiki_crop,50/10081450_1915-04-03_1996.jpg,81,1,0
wiki_crop,89/20089_1929-01-27_2011.jpg,82,1,0
wiki_crop,25/30028425_1925-11-05_2008.jpg,83,1,0
wiki_crop,57/3007157_1930-10-11_2010.jpg,80,1,0
wiki_crop,52/4004252_1930-04-14_2014.jpg,84,1,0
wiki_crop,84/400684_1925-12-08_2004.jpg,79,1,0
wiki_crop,59/40098159_1902-01-15_1988.jpg,86,1,2
wiki_crop,56/6006356_1918-06-08_2013.jpg,95,1,11
wiki_crop,20/70020_1896-01-20_1986.jpg,90,1,6
wiki_crop,15/700515_1864-01-01_1946.jpg,82,1,0
wiki_crop,87/11068687_1924-05-20_2012.jpg,88,1,4
wiki_crop,32/1107832_1926-01-17_2006.jpg,80,1,0
wiki_crop,79/21026379_1918-02-12_2009.jpg,91,1,7
wiki_crop,28/310228_1931-07-23_2013.jpg,82,1,0
wiki_crop,11/31049611_1929-11-30_2013.jpg,84,0,0
wiki_crop,85/510585_1928-06-26_2010.jpg,82,1,0
wiki_crop,54/12070154_1935-10-08_2015.jpg,80,1,0
wiki_crop,87/12070387_1886-05-20_1980.jpg,94,1,10
wiki_crop,41/12074141_1928-03-03_2012.jpg,84,1,0
wiki_crop,95/220195_1920-10-09_2007.jpg,87,1,3
wiki_crop,36/2202636_1918-02-26_2011.jpg,93,1,9
wiki_crop,00/2202900_1919-04-24_1999.jpg,80,1,0
wiki_crop,94/2202994_1919-06-04_2009.jpg,90,0,6
wiki_crop,08/22081008_1923-12-29_2006.jpg,83,0,0
wiki_crop,67/3202067_1924-04-25_2011.jpg,87,1,3
wiki_crop,98/4202498_1915-05-18_1997.jpg,82,1,0
wiki_crop,57/4202657_1927-03-11_2008.jpg,81,1,0
wiki_crop,37/7203237_1866-07-03_1956.jpg,90,1,6
wiki_crop,78/7206078_1925-09-13_2011.jpg,86,1,2
wiki_crop,68/2303068_1893-10-25_1974.jpg,81,1,0
wiki_crop,81/3305981_1904-03-10_1995.jpg,91,1,7
wiki_crop,47/53047_1933-05-23_2012.jpg,79,0,0
wiki_crop,56/530556_1929-02-23_2009.jpg,80,1,0
wiki_crop,00/14045000_1908-06-24_2002.jpg,94,1,10
wiki_crop,80/14086880_1929-07-09_2010.jpg,81,1,0
wiki_crop,75/24033075_1926-06-03_2006.jpg,80,1,0
wiki_crop,03/24053103_1907-05-01_1994.jpg,87,1,3
wiki_crop,83/2405983_1932-05-19_2014.jpg,82,0,0
wiki_crop,87/2408087_1908-06-18_1987.jpg,79,0,0
wiki_crop,00/44017500_1927-01-16_2010.jpg,83,1,0
wiki_crop,45/44020445_1922-07-29_2007.jpg,85,1,1
wiki_crop,73/6402473_1924-03-06_2005.jpg,81,1,0
